Item,Timestamp,DateTime,Date,Ask_Price,Ask_Volume,Bid_Price,Bid_Volume,Total_Ask_Volume,Total_Bid_Volume,Best_Bid_Price,Best_Ask_Price,Spread,Reference_Price
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99000.0,1.4e-07,98761.1,0.00253956,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99120.0,0.00036393,98695.84,0.00025283,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99200.0,0.00030241,98600.11,0.00287351,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99223.21,0.00218078,97908.66,0.00047336,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99343.22,0.00820406,97884.34,0.01352472,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99380.0,0.00030187,97592.89,0.00949318,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99400.75,0.00040313,97373.62,0.005517,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99406.39,0.00062613,97269.42,0.00689275,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99421.0,0.03638821,97225.08,0.0001065,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99460.85,0.00259892,97196.83,0.01172679,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99470.39,0.01292941,97080.86,0.00576983,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99500.0,0.00043408,97034.58,0.01096389,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99560.59,0.01124824,97014.43,0.00241922,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99576.84,0.01294769,96884.32,0.00247824,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99679.63,0.00699312,96874.26,0.00882019,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99693.88,0.00582064,96756.56,0.00325867,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99700.02,0.00892447,96742.81,0.00551334,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99800.0,0.00170405,96734.33,0.00647384,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99855.0,0.00100145,96655.43,0.00228594,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063291.544962,2024-12-24T21:31:31.544969,2024-12-24,99855.16,0.01152024,96649.42,0.00739702,0.12489297,0.10878038000000002,98761.1,99000.0,238.89999999999418,98880.55
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99000.0,1.4e-07,98990.0,0.00098797,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99120.0,0.00036393,98761.1,0.00253956,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99200.0,0.00030241,98695.85,0.00287093,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99223.21,0.00218078,98695.84,0.00025283,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99343.22,0.00820406,97908.66,0.00047336,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99380.0,0.00030187,97884.34,0.01352472,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99400.75,0.00040313,97592.89,0.00949318,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99406.39,0.00062613,97373.62,0.005517,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
